Date,Sessions,PageViews,UniqueVisitors,BounceRate,AvgSessionDuration,Device,Source
2024-02-03,117,442,104,0.667,153,Mobile,Social
2024-02-03,39,147,34,0.667,153,Mobile,Email
2024-02-03,47,185,36,0.538,147,Tablet,Organic
2024-02-03,33,132,25,0.538,147,Tablet,Paid
2024-02-03,27,105,20,0.538,147,Tablet,Direct
2024-02-03,20,79,15,0.538,147,Tablet,Social
2024-02-03,6,26,5,0.538,147,Tablet,Email
2024-02-04,193,722,152,0.499,248,Desktop,Organic
2024-02-04,138,515,109,0.499,248,Desktop,Paid
2024-02-04,110,412,87,0.499,248,Desktop,Direct
2024-02-04,82,309,65,0.499,248,Desktop,Social
2024-02-04,27,103,21,0.499,248,Desktop,Email
2024-02-04,309,1190,247,0.706,124,Mobile,Organic
2024-02-04,221,850,177,0.706,124,Mobile,Paid
2024-02-04,176,680,141,0.706,124,Mobile,Direct
2024-02-04,132,510,106,0.706,124,Mobile,Social
2024-02-04,44,170,35,0.706,124,Mobile,Email
2024-02-04,64,198,57,0.639,225,Tablet,Organic
2024-02-04,46,141,41,0.639,225,Tablet,Paid
2024-02-04,36,113,32,0.639,225,Tablet,Direct
2024-02-04,27,85,24,0.639,225,Tablet,Social
2024-02-04,9,28,8,0.639,225,Tablet,Email
2024-02-05,150,544,124,0.562,275,Desktop,Organic
2024-02-05,107,388,89,0.562,275,Desktop,Paid
2024-02-05,86,311,71,0.562,275,Desktop,Direct
2024-02-05,64,233,53,0.562,275,Desktop,Social
2024-02-05,21,77,17,0.562,275,Desktop,Email
2024-02-05,205,740,170,0.555,92,Mobile,Organic
2024-02-05,147,529,121,0.555,92,Mobile,Paid
2024-02-05,117,423,97,0.555,92,Mobile,Direct
2024-02-05,88,317,73,0.555,92,Mobile,Social
2024-02-05,29,105,24,0.555,92,Mobile,Email
2024-02-05,43,123,37,0.584,191,Tablet,Organic
2024-02-05,31,88,26,0.584,191,Tablet,Paid
2024-02-05,24,70,21,0.584,191,Tablet,Direct
2024-02-05,18,53,16,0.584,191,Tablet,Social
2024-02-05,6,17,5,0.584,191,Tablet,Email
2024-02-06,115,362,88,0.451,249,Desktop,Organic
2024-02-06,82,258,63,0.451,249,Desktop,Paid
2024-02-06,65,207,50,0.451,249,Desktop,Direct
2024-02-06,49,155,37,0.451,249,Desktop,Social
2024-02-06,16,51,12,0.451,249,Desktop,Email
2024-02-06,197,510,165,0.639,146,Mobile,Organic
2024-02-06,141,364,118,0.639,146,Mobile,Paid
2024-02-06,112,291,94,0.639,146,Mobile,Direct
2024-02-06,84,218,70,0.639,146,Mobile,Social
2024-02-06,28,72,23,0.639,146,Mobile,Email
2024-02-06,36,161,25,0.552,120,Tablet,Organic
2024-02-06,25,115,18,0.552,120,Tablet,Paid
2024-02-06,20,92,14,0.552,120,Tablet,Direct
2024-02-06,15,69,10,0.552,120,Tablet,Social
2024-02-06,5,23,3,0.552,120,Tablet,Email
2024-02-07,141,488,103,0.431,200,Desktop,Organic
2024-02-07,100,349,74,0.431,200,Desktop,Paid
2024-02-07,80,279,59,0.431,200,Desktop,Direct
2024-02-07,60,209,44,0.431,200,Desktop,Social
2024-02-07,20,69,14,0.431,200,Desktop,Email
2024-02-07,236,1017,179,0.745,152,Mobile,Organic
2024-02-07,169,726,128,0.745,152,Mobile,Paid
2024-02-07,135,581,102,0.745,152,Mobile,Direct
2024-02-07,101,435,76,0.745,152,Mobile,Social
2024-02-07,33,145,25,0.745,152,Mobile,Email
2024-02-07,43,146,36,0.476,155,Tablet,Organic
2024-02-07,31,104,26,0.476,155,Tablet,Paid
2024-02-07,25,83,21,0.476,155,Tablet,Direct
2024-02-07,18,62,15,0.476,155,Tablet,Social
2024-02-07,6,20,5,0.476,155,Tablet,Email
2024-02-08,165,528,130,0.517,198,Desktop,Organic
2024-02-08,118,377,93,0.517,198,Desktop,Paid
2024-02-08,94,301,74,0.517,198,Desktop,Direct
2024-02-08,70,226,56,0.517,198,Desktop,Social
2024-02-08,23,75,18,0.517,198,Desktop,Email
2024-02-08,230,659,171,0.732,108,Mobile,Organic
2024-02-08,164,471,122,0.732,108,Mobile,Paid
2024-02-08,131,376,97,0.732,108,Mobile,Direct
2024-02-08,98,282,73,0.732,108,Mobile,Social
2024-02-08,32,94,24,0.732,108,Mobile,Email
2024-02-08,47,148,42,0.543,201,Tablet,Organic
2024-02-08,33,106,30,0.543,201,Tablet,Paid
2024-02-08,27,85,24,0.543,201,Tablet,Direct
2024-02-08,20,63,18,0.543,201,Tablet,Social
2024-02-08,6,21,6,0.543,201,Tablet,Email
2024-02-09,171,736,146,0.426,275,Desktop,Organic
2024-02-09,122,526,104,0.426,275,Desktop,Paid
2024-02-09,97,421,83,0.426,275,Desktop,Direct
2024-02-09,73,315,62,0.426,275,Desktop,Social
2024-02-09,24,105,20,0.426,275,Desktop,Email
2024-02-09,300,1071,239,0.56,149,Mobile,Organic
2024-02-09,214,765,171,0.56,149,Mobile,Paid
2024-02-09,171,612,136,0.56,149,Mobile,Direct
2024-02-09,128,459,102,0.56,149,Mobile,Social
2024-02-09,42,153,34,0.56,149,Mobile,Email
2024-02-09,46,182,37,0.57,150,Tablet,Organic
2024-02-09,33,130,27,0.57,150,Tablet,Paid
2024-02-09,26,104,21,0.57,150,Tablet,Direct
2024-02-09,19,78,16,0.57,150,Tablet,Social
2024-02-09,6,26,5,0.57,150,Tablet,Email
2024-02-10,171,662,125,0.502,294,Desktop,Organic
2024-02-10,122,473,90,0.502,294,Desktop,Paid
2024-02-10,97,378,72,0.502,294,Desktop,Direct
2024-02-10,73,283,54,0.502,294,Desktop,Social
2024-02-10,24,94,18,0.502,294,Desktop,Email
2024-02-10,257,1128,231,0.669,133,Mobile,Organic
2024-02-10,184,806,165,0.669,133,Mobile,Paid
2024-02-10,147,644,132,0.669,133,Mobile,Direct
2024-02-10,110,483,99,0.669,133,Mobile,Social
2024-02-10,36,161,33,0.669,133,Mobile,Email
2024-02-10,45,148,39,0.646,192,Tablet,Organic
2024-02-10,32,106,28,0.646,192,Tablet,Paid
2024-02-10,25,84,22,0.646,192,Tablet,Direct
2024-02-10,19,63,16,0.646,192,Tablet,Social
2024-02-10,6,21,5,0.646,192,Tablet,Email
2024-02-11,177,726,156,0.55,235,Desktop,Organic
2024-02-11,127,519,111,0.55,235,Desktop,Paid
2024-02-11,101,415,89,0.55,235,Desktop,Direct
2024-02-11,76,311,66,0.55,235,Desktop,Social
2024-02-11,25,103,22,0.55,235,Desktop,Email
2024-02-11,294,836,251,0.624,128,Mobile,Organic
2024-02-11,210,597,179,0.624,128,Mobile,Paid
2024-02-11,168,478,143,0.624,128,Mobile,Direct
2024-02-11,126,358,107,0.624,128,Mobile,Social
2024-02-11,42,119,35,0.624,128,Mobile,Email
2024-02-11,52,156,46,0.46,138,Tablet,Organic
2024-02-11,37,112,33,0.46,138,Tablet,Paid
2024-02-11,30,89,26,0.46,138,Tablet,Direct
2024-02-11,22,67,20,0.46,138,Tablet,Social
2024-02-11,7,22,6,0.46,138,Tablet,Email
2024-02-12,148,644,115,0.429,223,Desktop,Organic
2024-02-12,106,460,82,0.429,223,Desktop,Paid
2024-02-12,85,368,65,0.429,223,Desktop,Direct
2024-02-12,63,276,49,0.429,223,Desktop,Social
2024-02-12,21,92,16,0.429,223,Desktop,Email
2024-02-12,214,848,188,0.648,118,Mobile,Organic
2024-02-12,153,606,134,0.648,118,Mobile,Paid
2024-02-12,122,484,107,0.648,118,Mobile,Direct
2024-02-12,91,363,80,0.648,118,Mobile,Social
2024-02-12,30,121,26,0.648,118,Mobile,Email
2024-02-12,34,153,29,0.599,199,Tablet,Organic
2024-02-12,24,109,21,0.599,199,Tablet,Paid
2024-02-12,19,87,16,0.599,199,Tablet,Direct
2024-02-12,14,65,12,0.599,199,Tablet,Social
2024-02-12,4,21,4,0.599,199,Tablet,Email
2024-02-13,133,412,105,0.477,293,Desktop,Organic
2024-02-13,95,294,75,0.477,293,Desktop,Paid
2024-02-13,76,235,60,0.477,293,Desktop,Direct
2024-02-13,57,176,45,0.477,293,Desktop,Social
2024-02-13,19,58,15,0.477,293,Desktop,Email
2024-02-13,199,770,177,0.587,124,Mobile,Organic
2024-02-13,142,550,126,0.587,124,Mobile,Paid
2024-02-13,114,440,101,0.587,124,Mobile,Direct
2024-02-13,85,330,76,0.587,124,Mobile,Social
2024-02-13,28,110,25,0.587,124,Mobile,Email
2024-02-13,35,136,29,0.491,168,Tablet,Organic
2024-02-13,25,97,21,0.491,168,Tablet,Paid
2024-02-13,20,77,17,0.491,168,Tablet,Direct
2024-02-13,15,58,12,0.491,168,Tablet,Social
2024-02-13,5,19,4,0.491,168,Tablet,Email
2024-02-14,128,367,114,0.488,227,Desktop,Organic
2024-02-14,92,262,82,0.488,227,Desktop,Paid
2024-02-14,73,209,65,0.488,227,Desktop,Direct
2024-02-14,55,157,49,0.488,227,Desktop,Social
2024-02-14,18,52,16,0.488,227,Desktop,Email
2024-02-14,191,563,166,0.558,118,Mobile,Organic
2024-02-14,136,402,119,0.558,118,Mobile,Paid
2024-02-14,109,322,95,0.558,118,Mobile,Direct
2024-02-14,82,241,71,0.558,118,Mobile,Social
2024-02-14,27,80,23,0.558,118,Mobile,Email
2024-02-14,37,154,28,0.648,146,Tablet,Organic
2024-02-14,26,110,20,0.648,146,Tablet,Paid
2024-02-14,21,88,16,0.648,146,Tablet,Direct
2024-02-14,15,66,12,0.648,146,Tablet,Social
2024-02-14,5,22,4,0.648,146,Tablet,Email
2024-02-15,113,316,100,0.559,186,Desktop,Organic
2024-02-15,81,226,71,0.559,186,Desktop,Paid
2024-02-15,64,180,57,0.559,186,Desktop,Direct
2024-02-15,48,135,42,0.559,186,Desktop,Social
2024-02-15,16,45,14,0.559,186,Desktop,Email
2024-02-15,196,644,139,0.652,168,Mobile,Organic
2024-02-15,140,460,99,0.652,168,Mobile,Paid
2024-02-15,112,368,79,0.652,168,Mobile,Direct
2024-02-15,84,276,59,0.652,168,Mobile,Social
2024-02-15,28,92,19,0.652,168,Mobile,Email
2024-02-15,37,154,32,0.461,156,Tablet,Organic
2024-02-15,26,110,23,0.461,156,Tablet,Paid
2024-02-15,21,88,18,0.461,156,Tablet,Direct
2024-02-15,16,66,13,0.461,156,Tablet,Social
2024-02-15,5,22,4,0.461,156,Tablet,Email
2024-02-16,157,599,134,0.578,203,Desktop,Organic
2024-02-16,112,428,95,0.578,203,Desktop,Paid
2024-02-16,90,342,76,0.578,203,Desktop,Direct
2024-02-16,67,256,57,0.578,203,Desktop,Social
2024-02-16,22,85,19,0.578,203,Desktop,Email
2024-02-16,285,1131,242,0.749,146,Mobile,Organic
2024-02-16,204,808,173,0.749,146,Mobile,Paid
2024-02-16,163,646,138,0.749,146,Mobile,Direct
2024-02-16,122,485,104,0.749,146,Mobile,Social
2024-02-16,40,161,34,0.749,146,Mobile,Email
2024-02-16,48,156,35,0.634,226,Tablet,Organic
2024-02-16,34,112,25,0.634,226,Tablet,Paid
2024-02-16,27,89,20,0.634,226,Tablet,Direct
2024-02-16,20,67,15,0.634,226,Tablet,Social
2024-02-16,6,22,5,0.634,226,Tablet,Email
2024-02-17,198,710,156,0.494,187,Desktop,Organic
2024-02-17,141,507,111,0.494,187,Desktop,Paid
2024-02-17,113,406,89,0.494,187,Desktop,Direct
2024-02-17,84,304,66,0.494,187,Desktop,Social
2024-02-17,28,101,22,0.494,187,Desktop,Email
2024-02-17,298,1053,243,0.704,132,Mobile,Organic
2024-02-17,213,752,174,0.704,132,Mobile,Paid
2024-02-17,170,602,139,0.704,132,Mobile,Direct
2024-02-17,127,451,104,0.704,132,Mobile,Social
2024-02-17,42,150,34,0.704,132,Mobile,Email
2024-02-17,60,236,53,0.527,211,Tablet,Organic
2024-02-17,43,169,38,0.527,211,Tablet,Paid
2024-02-17,34,135,30,0.527,211,Tablet,Direct
2024-02-17,26,101,22,0.527,211,Tablet,Social
2024-02-17,8,33,7,0.527,211,Tablet,Email
2024-02-18,190,545,164,0.496,185,Desktop,Organic
2024-02-18,136,389,117,0.496,185,Desktop,Paid
2024-02-18,108,311,94,0.496,185,Desktop,Direct
2024-02-18,81,233,70,0.496,185,Desktop,Social
2024-02-18,27,77,23,0.496,185,Desktop,Email
2024-02-18,266,796,227,0.715,109,Mobile,Organic
2024-02-18,190,568,162,0.715,109,Mobile,Paid
2024-02-18,152,455,129,0.715,109,Mobile,Direct
2024-02-18,114,341,97,0.715,109,Mobile,Social
2024-02-18,38,113,32,0.715,109,Mobile,Email
2024-02-18,48,169,35,0.613,170,Tablet,Organic
2024-02-18,34,121,25,0.613,170,Tablet,Paid
2024-02-18,27,97,20,0.613,170,Tablet,Direct
2024-02-18,20,72,15,0.613,170,Tablet,Social
2024-02-18,6,24,5,0.613,170,Tablet,Email
2024-02-19,109,457,82,0.472,237,Desktop,Organic
2024-02-19,78,326,59,0.472,237,Desktop,Paid
2024-02-19,62,261,47,0.472,237,Desktop,Direct
2024-02-19,46,195,35,0.472,237,Desktop,Social
2024-02-19,15,65,11,0.472,237,Desktop,Email
2024-02-19,169,676,152,0.655,105,Mobile,Organic
2024-02-19,121,483,108,0.655,105,Mobile,Paid
2024-02-19,97,386,87,0.655,105,Mobile,Direct
2024-02-19,72,289,65,0.655,105,Mobile,Social
2024-02-19,24,96,21,0.655,105,Mobile,Email
2024-02-19,30,98,25,0.521,169,Tablet,Organic
2024-02-19,21,70,18,0.521,169,Tablet,Paid
2024-02-19,17,56,14,0.521,169,Tablet,Direct
2024-02-19,13,42,10,0.521,169,Tablet,Social
2024-02-19,4,14,3,0.521,169,Tablet,Email
2024-02-20,122,395,99,0.431,206,Desktop,Organic
2024-02-20,87,282,71,0.431,206,Desktop,Paid
2024-02-20,70,226,56,0.431,206,Desktop,Direct
2024-02-20,52,169,42,0.431,206,Desktop,Social
2024-02-20,17,56,14,0.431,206,Desktop,Email
2024-02-20,171,729,143,0.615,134,Mobile,Organic
2024-02-20,122,521,102,0.615,134,Mobile,Paid
2024-02-20,97,417,81,0.615,134,Mobile,Direct
2024-02-20,73,312,61,0.615,134,Mobile,Social
2024-02-20,24,104,20,0.615,134,Mobile,Email
2024-02-20,28,128,22,0.451,200,Tablet,Organic
2024-02-20,20,91,16,0.451,200,Tablet,Paid
2024-02-20,16,73,12,0.451,200,Tablet,Direct
2024-02-20,12,55,9,0.451,200,Tablet,Social
2024-02-20,4,18,3,0.451,200,Tablet,Email
2024-02-21,154,440,136,0.559,222,Desktop,Organic
2024-02-21,110,314,97,0.559,222,Desktop,Paid
2024-02-21,88,251,78,0.559,222,Desktop,Direct
2024-02-21,66,188,58,0.559,222,Desktop,Social
2024-02-21,22,62,19,0.559,222,Desktop,Email
2024-02-21,210,883,169,0.65,123,Mobile,Organic
2024-02-21,150,631,120,0.65,123,Mobile,Paid
2024-02-21,120,504,96,0.65,123,Mobile,Direct
2024-02-21,90,378,72,0.65,123,Mobile,Social
2024-02-21,30,126,24,0.65,123,Mobile,Email
2024-02-21,44,141,38,0.58,156,Tablet,Organic
2024-02-21,31,100,27,0.58,156,Tablet,Paid
2024-02-21,25,80,22,0.58,156,Tablet,Direct
2024-02-21,18,60,16,0.58,156,Tablet,Social
2024-02-21,6,20,5,0.58,156,Tablet,Email
2024-02-22,148,621,118,0.482,261,Desktop,Organic
2024-02-22,105,444,84,0.482,261,Desktop,Paid
2024-02-22,84,355,67,0.482,261,Desktop,Direct
2024-02-22,63,266,50,0.482,261,Desktop,Social
2024-02-22,21,88,16,0.482,261,Desktop,Email
2024-02-22,217,739,158,0.654,99,Mobile,Organic
2024-02-22,155,528,113,0.654,99,Mobile,Paid
2024-02-22,124,422,90,0.654,99,Mobile,Direct
2024-02-22,93,317,67,0.654,99,Mobile,Social
2024-02-22,31,105,22,0.654,99,Mobile,Email
2024-02-22,36,162,32,0.64,207,Tablet,Organic
2024-02-22,26,116,23,0.64,207,Tablet,Paid
2024-02-22,21,93,18,0.64,207,Tablet,Direct
2024-02-22,15,69,14,0.64,207,Tablet,Social
2024-02-22,5,23,4,0.64,207,Tablet,Email
2024-02-23,163,566,127,0.462,292,Desktop,Organic
2024-02-23,117,404,91,0.462,292,Desktop,Paid
2024-02-23,93,323,73,0.462,292,Desktop,Direct
2024-02-23,70,242,54,0.462,292,Desktop,Social
2024-02-23,23,80,18,0.462,292,Desktop,Email
2024-02-23,229,585,191,0.659,148,Mobile,Organic
2024-02-23,164,418,137,0.659,148,Mobile,Paid
2024-02-23,131,334,109,0.659,148,Mobile,Direct
2024-02-23,98,250,82,0.659,148,Mobile,Social
2024-02-23,32,83,27,0.659,148,Mobile,Email
2024-02-23,41,103,28,0.631,186,Tablet,Organic
2024-02-23,29,74,20,0.631,186,Tablet,Paid
2024-02-23,23,59,16,0.631,186,Tablet,Direct
2024-02-23,17,44,12,0.631,186,Tablet,Social
2024-02-23,5,14,4,0.631,186,Tablet,Email
2024-02-24,179,738,135,0.5,189,Desktop,Organic
2024-02-24,128,527,96,0.5,189,Desktop,Paid
2024-02-24,102,422,77,0.5,189,Desktop,Direct
2024-02-24,77,316,57,0.5,189,Desktop,Social
2024-02-24,25,105,19,0.5,189,Desktop,Email
2024-02-24,261,931,223,0.66,128,Mobile,Organic
2024-02-24,186,665,159,0.66,128,Mobile,Paid
2024-02-24,149,532,127,0.66,128,Mobile,Direct
2024-02-24,112,399,95,0.66,128,Mobile,Social
2024-02-24,37,133,31,0.66,128,Mobile,Email
2024-02-24,47,154,38,0.528,159,Tablet,Organic
2024-02-24,33,110,27,0.528,159,Tablet,Paid
2024-02-24,27,88,22,0.528,159,Tablet,Direct
2024-02-24,20,66,16,0.528,159,Tablet,Social
2024-02-24,6,22,5,0.528,159,Tablet,Email
2024-02-25,187,634,158,0.482,207,Desktop,Organic
2024-02-25,134,453,113,0.482,207,Desktop,Paid
2024-02-25,107,362,90,0.482,207,Desktop,Direct
2024-02-25,80,272,68,0.482,207,Desktop,Social
2024-02-25,26,90,22,0.482,207,Desktop,Email
2024-02-25,302,1104,263,0.581,167,Mobile,Organic
2024-02-25,216,789,188,0.581,167,Mobile,Paid
2024-02-25,172,631,150,0.581,167,Mobile,Direct
2024-02-25,129,473,112,0.581,167,Mobile,Social
2024-02-25,43,157,37,0.581,167,Mobile,Email
2024-02-25,52,226,38,0.473,230,Tablet,Organic
2024-02-25,37,161,27,0.473,230,Tablet,Paid
2024-02-25,29,129,21,0.473,230,Tablet,Direct
2024-02-25,22,96,16,0.473,230,Tablet,Social
2024-02-25,7,32,5,0.473,230,Tablet,Email
2024-02-26,112,328,98,0.5,214,Desktop,Organic
2024-02-26,80,234,70,0.5,214,Desktop,Paid
2024-02-26,64,187,56,0.5,214,Desktop,Direct
2024-02-26,48,140,42,0.5,214,Desktop,Social
2024-02-26,16,46,14,0.5,214,Desktop,Email
2024-02-26,171,538,125,0.67,90,Mobile,Organic
2024-02-26,122,384,89,0.67,90,Mobile,Paid
2024-02-26,97,307,71,0.67,90,Mobile,Direct
2024-02-26,73,230,53,0.67,90,Mobile,Social
2024-02-26,24,76,17,0.67,90,Mobile,Email
2024-02-26,34,86,27,0.6,123,Tablet,Organic
2024-02-26,24,62,19,0.6,123,Tablet,Paid
2024-02-26,19,49,15,0.6,123,Tablet,Direct
2024-02-26,14,37,11,0.6,123,Tablet,Social
2024-02-26,4,12,3,0.6,123,Tablet,Email
2024-02-27,148,420,106,0.471,250,Desktop,Organic
2024-02-27,106,300,75,0.471,250,Desktop,Paid
2024-02-27,85,240,60,0.471,250,Desktop,Direct
2024-02-27,63,180,45,0.471,250,Desktop,Social
2024-02-27,21,60,15,0.471,250,Desktop,Email
2024-02-27,228,1017,178,0.553,137,Mobile,Organic
2024-02-27,163,726,127,0.553,137,Mobile,Paid
2024-02-27,130,581,102,0.553,137,Mobile,Direct
2024-02-27,97,436,76,0.553,137,Mobile,Social
2024-02-27,32,145,25,0.553,137,Mobile,Email
2024-02-27,43,136,31,0.561,172,Tablet,Organic
2024-02-27,31,97,22,0.561,172,Tablet,Paid
2024-02-27,25,78,18,0.561,172,Tablet,Direct
2024-02-27,18,58,13,0.561,172,Tablet,Social
2024-02-27,6,19,4,0.561,172,Tablet,Email
2024-02-28,134,452,99,0.488,243,Desktop,Organic
2024-02-28,96,323,71,0.488,243,Desktop,Paid
2024-02-28,76,258,56,0.488,243,Desktop,Direct
2024-02-28,57,194,42,0.488,243,Desktop,Social
2024-02-28,19,64,14,0.488,243,Desktop,Email
2024-02-28,216,736,164,0.7,151,Mobile,Organic
2024-02-28,154,526,117,0.7,151,Mobile,Paid
2024-02-28,123,421,94,0.7,151,Mobile,Direct
2024-02-28,92,315,70,0.7,151,Mobile,Social
2024-02-28,30,105,23,0.7,151,Mobile,Email
2024-02-28,39,149,30,0.473,133,Tablet,Organic
2024-02-28,28,106,21,0.473,133,Tablet,Paid
2024-02-28,22,85,17,0.473,133,Tablet,Direct
2024-02-28,16,63,12,0.473,133,Tablet,Social
2024-02-28,5,21,4,0.473,133,Tablet,Email
2024-02-29,148,450,127,0.52,226,Desktop,Organic
2024-02-29,106,321,91,0.52,226,Desktop,Paid
2024-02-29,85,257,72,0.52,226,Desktop,Direct
2024-02-29,63,192,54,0.52,226,Desktop,Social
2024-02-29,21,64,18,0.52,226,Desktop,Email
2024-02-29,232,693,188,0.586,133,Mobile,Organic
2024-02-29,166,495,134,0.586,133,Mobile,Paid
2024-02-29,132,396,107,0.586,133,Mobile,Direct
2024-02-29,99,297,80,0.586,133,Mobile,Social
2024-02-29,33,99,26,0.586,133,Mobile,Email
2024-02-29,38,133,28,0.578,129,Tablet,Organic
2024-02-29,27,95,20,0.578,129,Tablet,Paid
2024-02-29,22,76,16,0.578,129,Tablet,Direct
2024-02-29,16,57,12,0.578,129,Tablet,Social
2024-02-29,5,19,4,0.578,129,Tablet,Email
2024-03-01,324,1051,285,0.415,282,Desktop,Organic
2024-03-01,232,751,204,0.415,282,Desktop,Paid
2024-03-01,185,601,163,0.415,282,Desktop,Direct
2024-03-01,139,450,122,0.415,282,Desktop,Social
2024-03-01,46,150,40,0.415,282,Desktop,Email
2024-03-01,527,2297,448,0.717,132,Mobile,Organic
2024-03-01,376,1640,320,0.717,132,Mobile,Paid
2024-03-01,301,1312,256,0.717,132,Mobile,Direct
2024-03-01,226,984,192,0.717,132,Mobile,Social
2024-03-01,75,328,64,0.717,132,Mobile,Email
2024-03-01,91,335,75,0.62,146,Tablet,Organic
2024-03-01,65,239,54,0.62,146,Tablet,Paid
2024-03-01,52,191,43,0.62,146,Tablet,Direct
2024-03-01,39,143,32,0.62,146,Tablet,Social
2024-03-01,13,47,10,0.62,146,Tablet,Email
2024-03-02,422,1713,373,0.465,181,Desktop,Organic
2024-03-02,301,1224,266,0.465,181,Desktop,Paid
2024-03-02,241,979,213,0.465,181,Desktop,Direct
2024-03-02,181,734,159,0.465,181,Desktop,Social
2024-03-02,60,244,53,0.465,181,Desktop,Email
2024-03-02,700,2784,551,0.626,139,Mobile,Organic
2024-03-02,500,1989,393,0.626,139,Mobile,Paid
2024-03-02,400,1591,315,0.626,139,Mobile,Direct
2024-03-02,300,1193,236,0.626,139,Mobile,Social
2024-03-02,100,397,78,0.626,139,Mobile,Email
2024-03-02,127,399,103,0.564,153,Tablet,Organic
2024-03-02,90,285,73,0.564,153,Tablet,Paid
2024-03-02,72,228,59,0.564,153,Tablet,Direct
2024-03-02,54,171,44,0.564,153,Tablet,Social
2024-03-02,18,57,14,0.564,153,Tablet,Email
2024-03-03,374,1427,326,0.421,196,Desktop,Organic
2024-03-03,267,1019,233,0.421,196,Desktop,Paid
2024-03-03,213,815,186,0.421,196,Desktop,Direct
2024-03-03,160,611,140,0.421,196,Desktop,Social
2024-03-03,53,203,46,0.421,196,Desktop,Email
2024-03-03,649,1944,569,0.561,178,Mobile,Organic
2024-03-03,464,1389,406,0.561,178,Mobile,Paid
2024-03-03,371,1111,325,0.561,178,Mobile,Direct
2024-03-03,278,833,244,0.561,178,Mobile,Social
2024-03-03,92,277,81,0.561,178,Mobile,Email
2024-03-03,113,337,87,0.608,225,Tablet,Organic
2024-03-03,81,240,62,0.608,225,Tablet,Paid
2024-03-03,64,192,50,0.608,225,Tablet,Direct
2024-03-03,48,144,37,0.608,225,Tablet,Social
2024-03-03,16,48,12,0.608,225,Tablet,Email
2024-03-04,323,1396,264,0.508,248,Desktop,Organic
2024-03-04,231,997,188,0.508,248,Desktop,Paid
2024-03-04,185,798,151,0.508,248,Desktop,Direct
2024-03-04,138,598,113,0.508,248,Desktop,Social
2024-03-04,46,199,37,0.508,248,Desktop,Email
2024-03-04,581,1635,428,0.691,143,Mobile,Organic
2024-03-04,415,1168,306,0.691,143,Mobile,Paid
2024-03-04,332,934,244,0.691,143,Mobile,Direct
2024-03-04,249,700,183,0.691,143,Mobile,Social
2024-03-04,83,233,61,0.691,143,Mobile,Email
2024-03-04,103,368,84,0.603,159,Tablet,Organic
2024-03-04,74,263,60,0.603,159,Tablet,Paid
2024-03-04,59,210,48,0.603,159,Tablet,Direct
2024-03-04,44,158,36,0.603,159,Tablet,Social
2024-03-04,14,52,12,0.603,159,Tablet,Email
2024-03-05,316,1282,270,0.597,235,Desktop,Organic
2024-03-05,225,915,193,0.597,235,Desktop,Paid
2024-03-05,180,732,154,0.597,235,Desktop,Direct
2024-03-05,135,549,116,0.597,235,Desktop,Social
2024-03-05,45,183,38,0.597,235,Desktop,Email
2024-03-05,534,1600,436,0.644,109,Mobile,Organic
2024-03-05,381,1143,312,0.644,109,Mobile,Paid
2024-03-05,305,914,249,0.644,109,Mobile,Direct
2024-03-05,229,685,187,0.644,109,Mobile,Social
2024-03-05,76,228,62,0.644,109,Mobile,Email
2024-03-05,91,323,68,0.537,166,Tablet,Organic
2024-03-05,65,231,49,0.537,166,Tablet,Paid
2024-03-05,52,185,39,0.537,166,Tablet,Direct
2024-03-05,39,138,29,0.537,166,Tablet,Social
2024-03-05,13,46,9,0.537,166,Tablet,Email
2024-03-06,259,906,223,0.586,297,Desktop,Organic
2024-03-06,185,647,159,0.586,297,Desktop,Paid
2024-03-06,148,518,127,0.586,297,Desktop,Direct
2024-03-06,111,388,95,0.586,297,Desktop,Social
2024-03-06,37,129,31,0.586,297,Desktop,Email
2024-03-06,425,1705,356,0.608,179,Mobile,Organic
2024-03-06,304,1218,254,0.608,179,Mobile,Paid
2024-03-06,243,974,203,0.608,179,Mobile,Direct
2024-03-06,182,730,152,0.608,179,Mobile,Social
2024-03-06,60,243,50,0.608,179,Mobile,Email
2024-03-06,75,254,54,0.53,233,Tablet,Organic
2024-03-06,53,182,39,0.53,233,Tablet,Paid
2024-03-06,43,145,31,0.53,233,Tablet,Direct
2024-03-06,32,109,23,0.53,233,Tablet,Social
2024-03-06,10,36,7,0.53,233,Tablet,Email
2024-03-07,399,1588,333,0.403,232,Desktop,Organic
2024-03-07,285,1134,238,0.403,232,Desktop,Paid
2024-03-07,228,907,190,0.403,232,Desktop,Direct
2024-03-07,171,680,143,0.403,232,Desktop,Social
2024-03-07,57,226,47,0.403,232,Desktop,Email
2024-03-07,542,1553,482,0.631,103,Mobile,Organic
2024-03-07,387,1109,344,0.631,103,Mobile,Paid
2024-03-07,310,887,275,0.631,103,Mobile,Direct
2024-03-07,232,665,206,0.631,103,Mobile,Social
