OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,Revenue,Cost,ShippingCost,PaymentMethod,Status,Channel
O000212,2024-01-11,C01615,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,7.05,PayPal,Completed,Instagram
O000213,2024-01-11,C01505,P003,Bluetooth Speaker Mini,Electronics,1,49.99,49.99,25,14.81,PayPal,Completed,Mobile App
O000214,2024-01-11,C01891,P009,Running Shorts Sport,Clothing,2,34.99,69.98,24,7.39,Credit Card,Completed,Instagram
O000215,2024-01-11,C01615,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,6.14,PayPal,Completed,Instagram
O000216,2024-01-11,C01768,P025,Sunscreen SPF 50,Beauty,2,29.99,59.98,18,9.78,Credit Card,Completed,Facebook Shop
O000217,2024-01-11,C00304,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,14.39,Credit Card,Completed,Instagram
O000218,2024-01-11,C02702,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,10.8,Debit Card,Completed,Website
O000219,2024-01-12,C02941,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,7.1,Debit Card,Completed,Instagram
O000220,2024-01-12,C00594,P006,Winter Jacket Premium,Clothing,2,79.99,159.98,136,12.45,Credit Card,Completed,Mobile App
O000221,2024-01-12,C00810,P013,Plant Pot Ceramic 3pc,Home & Garden,1,29.99,29.99,11,7.25,Credit Card,Completed,Instagram
O000222,2024-01-12,C01410,P009,Running Shorts Sport,Clothing,1,34.99,34.99,12,8.53,Credit Card,Completed,Website
O000223,2024-01-12,C01426,P010,Hoodie Comfort,Clothing,1,49.99,49.99,18,7.67,PayPal,Returned,Mobile App
O000224,2024-01-12,C02790,P015,Garden Tool Set 5pc,Home & Garden,1,44.99,44.99,19,11.8,Credit Card,Completed,Mobile App
O000225,2024-01-12,C01346,P011,Throw Pillow Set 2pc,Home & Garden,1,39.99,39.99,14,7.77,PayPal,Completed,Website
O000226,2024-01-12,C01812,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,5.63,PayPal,Completed,Instagram
O000227,2024-01-12,C02981,P011,Throw Pillow Set 2pc,Home & Garden,1,39.99,39.99,14,8.45,Credit Card,Completed,Mobile App
O000228,2024-01-12,C02959,P007,Cotton T-Shirt Basic,Clothing,2,24.99,49.98,16,9.86,PayPal,Completed,Mobile App
O000229,2024-01-12,C00810,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,10.27,Debit Card,Completed,Website
O000230,2024-01-12,C02845,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,6.23,Credit Card,Completed,Instagram
O000231,2024-01-12,C01477,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,12.1,PayPal,Completed,Website
O000232,2024-01-12,C00810,P002,Smart Watch Ultra,Electronics,1,249.99,249.99,120,11.78,Credit Card,Completed,Website
O000233,2024-01-12,C02948,P001,Wireless Headphones Pro,Electronics,3,89.99,269.97,135,10.33,Credit Card,Completed,Website
O000234,2024-01-12,C00080,P008,Denim Jeans Classic,Clothing,1,59.99,59.99,22,7.92,PayPal,Returned,Website
O000235,2024-01-12,C02726,P024,Hair Oil Argan,Beauty,1,27.99,27.99,8,11.21,PayPal,Completed,Website
O000236,2024-01-12,C02218,P003,Bluetooth Speaker Mini,Electronics,2,49.99,99.98,50,13.0,PayPal,Completed,Facebook Shop
O000237,2024-01-12,C00979,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,14.45,Debit Card,Completed,Instagram
O000238,2024-01-12,C00521,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,13.09,Credit Card,Completed,Instagram
O000239,2024-01-12,C00985,P011,Throw Pillow Set 2pc,Home & Garden,1,39.99,39.99,14,14.41,Credit Card,Completed,Mobile App
O000240,2024-01-12,C02564,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,5.66,PayPal,Completed,Website
O000241,2024-01-12,C02760,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,13.92,PayPal,Completed,Instagram
O000242,2024-01-12,C01032,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,9.58,Debit Card,Completed,Facebook Shop
O000243,2024-01-12,C00652,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,5.8,Credit Card,Completed,Website
O000244,2024-01-12,C02282,P026,Old Phone Case,Electronics,1,14.99,14.99,5,13.98,Credit Card,Completed,Mobile App
O000245,2024-01-13,C02713,P024,Hair Oil Argan,Beauty,1,27.99,27.99,8,14.57,Credit Card,Completed,Instagram
O000246,2024-01-13,C02948,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,6.09,PayPal,Completed,Website
O000247,2024-01-13,C02845,P016,Yoga Mat Premium,Sports,2,44.99,89.98,30,7.76,Credit Card,Completed,Mobile App
O000248,2024-01-13,C01266,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,11.97,Credit Card,Completed,Mobile App
O000249,2024-01-13,C00562,P009,Running Shorts Sport,Clothing,1,34.99,34.99,12,9.96,Credit Card,Completed,Mobile App
O000250,2024-01-13,C00713,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,13.75,Credit Card,Completed,Facebook Shop
O000251,2024-01-13,C02459,P014,Wall Clock Modern,Home & Garden,1,34.99,34.99,13,10.21,Debit Card,Completed,Website
O000252,2024-01-13,C02917,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,11.27,Credit Card,Completed,Mobile App
O000253,2024-01-13,C01171,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,7.93,Credit Card,Completed,Facebook Shop
O000254,2024-01-13,C01566,P018,Water Bottle 32oz,Sports,1,24.99,24.99,7,14.7,Credit Card,Completed,Mobile App
O000255,2024-01-13,C00080,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,10.41,PayPal,Completed,Facebook Shop
O000256,2024-01-13,C00811,P021,Face Serum Vitamin C,Beauty,2,39.99,79.98,24,6.32,Debit Card,Completed,Website
O000257,2024-01-13,C01092,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,8.47,PayPal,Completed,Facebook Shop
O000258,2024-01-13,C00245,P018,Water Bottle 32oz,Sports,1,24.99,24.99,7,9.44,Credit Card,Completed,Instagram
O000259,2024-01-13,C00193,P017,Resistance Bands Set,Sports,2,29.99,59.98,18,11.45,Credit Card,Completed,Facebook Shop
O000260,2024-01-13,C01762,P008,Denim Jeans Classic,Clothing,1,59.99,59.99,22,7.92,Debit Card,Completed,Mobile App
O000261,2024-01-13,C00811,P007,Cotton T-Shirt Basic,Clothing,2,24.99,49.98,16,5.63,Credit Card,Completed,Mobile App
O000262,2024-01-13,C00464,P023,Makeup Brush Set 12pc,Beauty,1,49.99,49.99,15,13.72,Credit Card,Completed,Mobile App
O000263,2024-01-13,C01948,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,7.32,PayPal,Completed,Facebook Shop
O000264,2024-01-13,C00310,P011,Throw Pillow Set 2pc,Home & Garden,2,39.99,79.98,28,14.47,Credit Card,Completed,Website
O000265,2024-01-13,C02022,P009,Running Shorts Sport,Clothing,2,34.99,69.98,24,11.45,Credit Card,Returned,Mobile App
O000266,2024-01-14,C01190,P024,Hair Oil Argan,Beauty,1,27.99,27.99,8,8.43,Credit Card,Completed,Website
O000267,2024-01-14,C01062,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,11.46,Credit Card,Completed,Mobile App
O000268,2024-01-14,C00602,P019,Foam Roller,Sports,2,32.99,65.98,22,8.26,Credit Card,Completed,Instagram
O000269,2024-01-14,C00577,P001,Wireless Headphones Pro,Electronics,2,89.99,179.98,90,10.93,PayPal,Completed,Instagram
O000270,2024-01-14,C00036,P009,Running Shorts Sport,Clothing,1,34.99,34.99,12,11.97,Credit Card,Returned,Mobile App
O000271,2024-01-14,C01615,P008,Denim Jeans Classic,Clothing,2,59.99,119.98,44,13.42,PayPal,Completed,Mobile App
O000272,2024-01-14,C02052,P026,Old Phone Case,Electronics,1,14.99,14.99,5,9.45,PayPal,Completed,Mobile App
O000273,2024-01-14,C02948,P015,Garden Tool Set 5pc,Home & Garden,1,44.99,44.99,19,8.04,Credit Card,Completed,Instagram
O000274,2024-01-14,C01871,P019,Foam Roller,Sports,2,32.99,65.98,22,6.32,Debit Card,Completed,Website
O000275,2024-01-14,C00352,P009,Running Shorts Sport,Clothing,1,34.99,34.99,12,12.89,Debit Card,Completed,Mobile App
O000276,2024-01-14,C01266,P007,Cotton T-Shirt Basic,Clothing,2,24.99,49.98,16,6.72,Credit Card,Completed,Instagram
O000277,2024-01-14,C00384,P007,Cotton T-Shirt Basic,Clothing,1,24.99,24.99,8,7.6,Credit Card,Completed,Instagram
O000278,2024-01-14,C00586,P001,Wireless Headphones Pro,Electronics,2,89.99,179.98,90,9.84,PayPal,Completed,Mobile App
O000279,2024-01-14,C00979,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,14.71,PayPal,Completed,Instagram
O000280,2024-01-14,C02702,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,12.7,Credit Card,Returned,Instagram
O000281,2024-01-14,C02287,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,5.47,Credit Card,Completed,Instagram
O000282,2024-01-14,C02863,P022,Moisturizer Daily,Beauty,1,34.99,34.99,10,8.53,PayPal,Completed,Website
O000283,2024-01-14,C01483,P016,Yoga Mat Premium,Sports,2,44.99,89.98,30,9.56,PayPal,Completed,Mobile App
O000284,2024-01-14,C00210,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,6.66,PayPal,Completed,Instagram
O000285,2024-01-14,C01171,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,14.24,PayPal,Completed,Instagram
O000286,2024-01-14,C02484,P015,Garden Tool Set 5pc,Home & Garden,1,44.99,44.99,19,12.12,PayPal,Completed,Website
O000287,2024-01-14,C02769,P016,Yoga Mat Premium,Sports,3,44.99,134.97,45,7.85,Credit Card,Completed,Website
O000288,2024-01-15,C00833,P023,Makeup Brush Set 12pc,Beauty,1,49.99,49.99,15,13.39,Credit Card,Completed,Instagram
O000289,2024-01-15,C02008,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,11.93,Credit Card,Completed,Instagram
O000290,2024-01-15,C02760,P009,Running Shorts Sport,Clothing,1,34.99,34.99,12,11.66,Credit Card,Completed,Mobile App
O000291,2024-01-15,C02729,P017,Resistance Bands Set,Sports,1,29.99,29.99,9,6.53,Credit Card,Completed,Instagram
O000292,2024-01-15,C00172,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,7.38,PayPal,Completed,Mobile App
O000293,2024-01-15,C02430,P019,Foam Roller,Sports,1,32.99,32.99,11,5.41,Credit Card,Completed,Instagram
O000294,2024-01-15,C00036,P024,Hair Oil Argan,Beauty,3,27.99,83.97,24,8.17,Credit Card,Completed,Website
O000295,2024-01-15,C01153,P026,Old Phone Case,Electronics,1,14.99,14.99,5,6.26,PayPal,Completed,Instagram
O000296,2024-01-15,C01891,P011,Throw Pillow Set 2pc,Home & Garden,1,39.99,39.99,14,7.6,Credit Card,Completed,Instagram
O000297,2024-01-15,C01289,P019,Foam Roller,Sports,1,32.99,32.99,11,6.84,Debit Card,Completed,Facebook Shop
O000298,2024-01-15,C00696,P003,Bluetooth Speaker Mini,Electronics,1,49.99,49.99,25,10.62,Debit Card,Completed,Website
O000299,2024-01-15,C00464,P012,LED Desk Lamp,Home & Garden,2,42.99,85.98,32,5.35,Debit Card,Completed,Instagram
O000300,2024-01-15,C02863,P018,Water Bottle 32oz,Sports,3,24.99,74.97,21,8.17,Credit Card,Completed,Mobile App
O000301,2024-01-15,C02590,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,8.44,Credit Card,Completed,Mobile App
O000302,2024-01-15,C01339,P008,Denim Jeans Classic,Clothing,1,59.99,59.99,22,8.73,Credit Card,Completed,Facebook Shop
O000303,2024-01-15,C02063,P006,Winter Jacket Premium,Clothing,2,79.99,159.98,136,10.4,Credit Card,Completed,Website
O000304,2024-01-15,C01477,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,6.63,PayPal,Completed,Instagram
O000305,2024-01-15,C01689,P005,USB-C Hub 7-in-1,Electronics,3,45.99,137.97,66,8.02,PayPal,Completed,Mobile App
O000306,2024-01-15,C00652,P026,Old Phone Case,Electronics,2,14.99,29.98,10,14.2,Credit Card,Completed,Mobile App
O000307,2024-01-15,C00577,P019,Foam Roller,Sports,1,32.99,32.99,11,9.05,PayPal,Completed,Website
O000308,2024-01-16,C02250,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,6.45,Debit Card,Completed,Instagram
O000309,2024-01-16,C02472,P011,Throw Pillow Set 2pc,Home & Garden,1,39.99,39.99,14,9.58,PayPal,Completed,Website
O000310,2024-01-16,C01153,P014,Wall Clock Modern,Home & Garden,2,34.99,69.98,26,8.2,PayPal,Completed,Website
O000311,2024-01-16,C02063,P011,Throw Pillow Set 2pc,Home & Garden,1,39.99,39.99,14,5.04,Debit Card,Completed,Instagram
O000312,2024-01-16,C02760,P002,Smart Watch Ultra,Electronics,1,249.99,249.99,120,12.38,Credit Card,Completed,Instagram
O000313,2024-01-16,C00384,P014,Wall Clock Modern,Home & Garden,2,34.99,69.98,26,14.76,PayPal,Completed,Website
O000314,2024-01-16,C02845,P011,Throw Pillow Set 2pc,Home & Garden,2,39.99,79.98,28,8.31,Credit Card,Completed,Website
O000315,2024-01-16,C00849,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,12.05,Credit Card,Completed,Instagram
O000316,2024-01-16,C02484,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,9.74,PayPal,Completed,Website
O000317,2024-01-16,C01190,P010,Hoodie Comfort,Clothing,1,49.99,49.99,18,7.9,PayPal,Completed,Website
O000318,2024-01-16,C01378,P024,Hair Oil Argan,Beauty,1,27.99,27.99,8,14.44,Debit Card,Completed,Website
O000319,2024-01-16,C00428,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,14.81,Credit Card,Completed,Facebook Shop
O000320,2024-01-16,C01983,P007,Cotton T-Shirt Basic,Clothing,1,24.99,24.99,8,10.74,Credit Card,Completed,Mobile App
O000321,2024-01-16,C02250,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,6.47,Credit Card,Completed,Facebook Shop
O000322,2024-01-16,C01566,P008,Denim Jeans Classic,Clothing,1,59.99,59.99,22,10.65,Credit Card,Completed,Website
O000323,2024-01-16,C01339,P008,Denim Jeans Classic,Clothing,1,59.99,59.99,22,14.07,Credit Card,Completed,Website
O000324,2024-01-16,C01984,P002,Smart Watch Ultra,Electronics,2,249.99,499.98,240,9.42,Credit Card,Completed,Mobile App
O000325,2024-01-17,C02337,P022,Moisturizer Daily,Beauty,1,34.99,34.99,10,12.32,Credit Card,Completed,Instagram
O000326,2024-01-17,C00384,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,14.0,Debit Card,Completed,Facebook Shop
O000327,2024-01-17,C02508,P010,Hoodie Comfort,Clothing,1,49.99,49.99,18,6.39,Credit Card,Completed,Website
O000328,2024-01-17,C01464,P010,Hoodie Comfort,Clothing,2,49.99,99.98,36,10.51,Credit Card,Returned,Facebook Shop
O000329,2024-01-17,C02863,P019,Foam Roller,Sports,1,32.99,32.99,11,8.08,PayPal,Completed,Mobile App
O000330,2024-01-17,C02437,P017,Resistance Bands Set,Sports,1,29.99,29.99,9,9.02,PayPal,Completed,Website
O000331,2024-01-17,C01275,P002,Smart Watch Ultra,Electronics,1,249.99,249.99,120,13.41,PayPal,Completed,Website
O000332,2024-01-17,C01403,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,9.46,PayPal,Returned,Instagram
O000333,2024-01-17,C02459,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,5.92,Credit Card,Returned,Mobile App
O000334,2024-01-17,C00388,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,5.55,Debit Card,Completed,Instagram
O000335,2024-01-17,C00245,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,11.41,Debit Card,Completed,Website
O000336,2024-01-17,C00435,P015,Garden Tool Set 5pc,Home & Garden,1,44.99,44.99,19,10.83,Credit Card,Completed,Website
O000337,2024-01-17,C02039,P013,Plant Pot Ceramic 3pc,Home & Garden,1,29.99,29.99,11,7.22,Credit Card,Completed,Mobile App
O000338,2024-01-17,C01378,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,14.36,PayPal,Completed,Mobile App
O000339,2024-01-17,C02959,P024,Hair Oil Argan,Beauty,1,27.99,27.99,8,7.78,PayPal,Completed,Website
O000340,2024-01-17,C02833,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,5.23,Credit Card,Completed,Website
O000341,2024-01-17,C02760,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,10.38,PayPal,Completed,Instagram
O000342,2024-01-17,C01914,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,9.45,Credit Card,Completed,Mobile App
O000343,2024-01-17,C02255,P008,Denim Jeans Classic,Clothing,1,59.99,59.99,22,11.72,Credit Card,Completed,Mobile App
O000344,2024-01-18,C00849,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,10.12,Credit Card,Completed,Mobile App
O000345,2024-01-18,C00810,P009,Running Shorts Sport,Clothing,1,34.99,34.99,12,6.94,Credit Card,Completed,Website
O000346,2024-01-18,C00713,P017,Resistance Bands Set,Sports,1,29.99,29.99,9,8.18,Credit Card,Completed,Facebook Shop
O000347,2024-01-18,C00450,P013,Plant Pot Ceramic 3pc,Home & Garden,1,29.99,29.99,11,11.05,PayPal,Completed,Website
O000348,2024-01-18,C00022,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,14.43,Credit Card,Completed,Mobile App
O000349,2024-01-18,C01420,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,14.08,PayPal,Completed,Mobile App
O000350,2024-01-18,C01320,P015,Garden Tool Set 5pc,Home & Garden,1,44.99,44.99,19,8.61,Credit Card,Completed,Mobile App
O000351,2024-01-18,C01665,P007,Cotton T-Shirt Basic,Clothing,1,24.99,24.99,8,6.48,Credit Card,Completed,Mobile App
O000352,2024-01-18,C02282,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,13.54,Credit Card,Completed,Instagram
O000353,2024-01-18,C02250,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,8.7,Credit Card,Cancelled,Website
O000354,2024-01-18,C00210,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,8.73,Credit Card,Completed,Mobile App
O000355,2024-01-18,C02590,P008,Denim Jeans Classic,Clothing,1,59.99,59.99,22,7.85,PayPal,Completed,Instagram
O000356,2024-01-18,C00716,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,8.51,Credit Card,Completed,Mobile App
O000357,2024-01-18,C02760,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,14.78,Debit Card,Completed,Mobile App
O000358,2024-01-18,C02064,P018,Water Bottle 32oz,Sports,2,24.99,49.98,14,13.74,Credit Card,Completed,Website
O000359,2024-01-19,C00810,P017,Resistance Bands Set,Sports,1,29.99,29.99,9,12.28,PayPal,Completed,Website
O000360,2024-01-19,C01016,P008,Denim Jeans Classic,Clothing,1,59.99,59.99,22,9.44,Debit Card,Completed,Website
O000361,2024-01-19,C02693,P003,Bluetooth Speaker Mini,Electronics,1,49.99,49.99,25,14.93,Debit Card,Completed,Facebook Shop
O000362,2024-01-19,C01768,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,13.04,Credit Card,Completed,Instagram
O000363,2024-01-19,C00316,P007,Cotton T-Shirt Basic,Clothing,1,24.99,24.99,8,7.89,PayPal,Completed,Mobile App
O000364,2024-01-19,C02430,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,13.06,Credit Card,Completed,Website
O000365,2024-01-19,C02063,P022,Moisturizer Daily,Beauty,1,34.99,34.99,10,14.7,Credit Card,Completed,Mobile App
O000366,2024-01-19,C02230,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,9.24,Credit Card,Completed,Facebook Shop
O000367,2024-01-19,C01615,P014,Wall Clock Modern,Home & Garden,1,34.99,34.99,13,13.96,Debit Card,Completed,Website
O000368,2024-01-19,C02029,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,6.4,Debit Card,Completed,Mobile App
O000369,2024-01-19,C01275,P006,Winter Jacket Premium,Clothing,2,79.99,159.98,136,10.87,Credit Card,Completed,Website
O000370,2024-01-19,C00241,P017,Resistance Bands Set,Sports,2,29.99,59.98,18,5.86,PayPal,Completed,Instagram
O000371,2024-01-19,C00563,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,7.08,Credit Card,Completed,Instagram
O000372,2024-01-19,C00432,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,9.75,PayPal,Returned,Instagram
O000373,2024-01-19,C01505,P018,Water Bottle 32oz,Sports,3,24.99,74.97,21,13.68,Credit Card,Completed,Mobile App
O000374,2024-01-19,C02472,P014,Wall Clock Modern,Home & Garden,2,34.99,69.98,26,14.87,PayPal,Completed,Website
O000375,2024-01-19,C01339,P011,Throw Pillow Set 2pc,Home & Garden,1,39.99,39.99,14,5.66,PayPal,Completed,Facebook Shop
O000376,2024-01-19,C01726,P018,Water Bottle 32oz,Sports,1,24.99,24.99,7,14.6,Credit Card,Completed,Website
O000377,2024-01-19,C02029,P010,Hoodie Comfort,Clothing,1,49.99,49.99,18,12.56,Credit Card,Completed,Mobile App
O000378,2024-01-19,C00406,P011,Throw Pillow Set 2pc,Home & Garden,2,39.99,79.98,28,5.88,Credit Card,Completed,Instagram
O000379,2024-01-20,C00377,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,14.14,Credit Card,Completed,Mobile App
O000380,2024-01-20,C00016,P007,Cotton T-Shirt Basic,Clothing,1,24.99,24.99,8,9.15,PayPal,Cancelled,Website
O000381,2024-01-20,C00556,P012,LED Desk Lamp,Home & Garden,2,42.99,85.98,32,10.56,Credit Card,Completed,Website
O000382,2024-01-20,C00172,P023,Makeup Brush Set 12pc,Beauty,1,49.99,49.99,15,12.1,Credit Card,Completed,Instagram
O000383,2024-01-20,C00135,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,12.55,Debit Card,Completed,Instagram
O000384,2024-01-20,C02917,P025,Sunscreen SPF 50,Beauty,2,29.99,59.98,18,6.37,Credit Card,Completed,Mobile App
O000385,2024-01-20,C02948,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,6.86,Credit Card,Completed,Website
O000386,2024-01-20,C01027,P019,Foam Roller,Sports,3,32.99,98.97,33,8.82,Credit Card,Completed,Mobile App
O000387,2024-01-20,C02319,P011,Throw Pillow Set 2pc,Home & Garden,1,39.99,39.99,14,10.54,Credit Card,Completed,Mobile App
O000388,2024-01-20,C00923,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,5.42,PayPal,Completed,Website
O000389,2024-01-20,C00602,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,13.26,PayPal,Returned,Website
O000390,2024-01-20,C02929,P019,Foam Roller,Sports,1,32.99,32.99,11,13.35,PayPal,Completed,Website
O000391,2024-01-20,C01914,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,8.04,Credit Card,Completed,Instagram
O000392,2024-01-20,C02845,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,10.59,Credit Card,Completed,Instagram
O000393,2024-01-20,C02658,P007,Cotton T-Shirt Basic,Clothing,3,24.99,74.97,24,9.63,Credit Card,Completed,Mobile App
O000394,2024-01-20,C02746,P016,Yoga Mat Premium,Sports,2,44.99,89.98,30,5.27,Credit Card,Completed,Mobile App
O000395,2024-01-20,C01808,P007,Cotton T-Shirt Basic,Clothing,2,24.99,49.98,16,5.02,Credit Card,Completed,Instagram
O000396,2024-01-20,C01667,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,7.63,Credit Card,Completed,Website
O000397,2024-01-20,C02032,P007,Cotton T-Shirt Basic,Clothing,1,24.99,24.99,8,14.56,PayPal,Completed,Website
O000398,2024-01-20,C00302,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,13.34,Credit Card,Completed,Facebook Shop
O000399,2024-01-20,C01554,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,9.73,Debit Card,Completed,Mobile App
